Index,  Easting,  Northing,  Elevation,  X,  Y,  Deformation (mm),  Range (m)
4851, 733.79330131398, -59.3967414414767, -220.099854228825, 58, 25, 2.11117, 768.3909
4852, 733.25510737362, -65.7079101603085, -220.099854228825, 59, 25, 1.331986, 768.3909
4853, 736.563357585788, -72.397621238305, -221.271674272864, 60, 25, 1.903535, 772.4818
4854, 743.058161546344, -79.4965493250273, -223.419993537202, 61, 25, 2.64589, 779.9818
4855, 742.346691155411, -85.886686545897, -223.419993537202, 62, 25, 1.761402, 779.9818
4856, 741.580268015475, -92.2704659428758, -223.419993537202, 63, 25, 2.222748, 779.9818
4857, 741.406485794386, -98.7336479224892, -223.615296877875, 64, 25, 2.539745, 780.6636
4858, 736.002168255263, -104.46625540479, -222.248173493163, 65, 25, 2.481018, 775.8909
4859, 733.138312173642, -110.502682393225, -221.662280954211, 66, 25, 2.099742, 773.8455
4860, 735.385860874294, -117.32089654494, -222.63878017451, 67, 25, 1.624626, 777.2545
4861, 733.705057250234, -123.535160551836, -222.443476833836, 68, 25, 2.678622, 776.5727
4862, 733.901494879471, -130.071198375431, -222.834083515183, 69, 25, 2.350022, 777.9363
4863, 732.113007579958, -136.261151001172, -222.63878017451, 70, 25, 1.29135, 777.2545
4864, 741.172256686948, -144.555842084023, -225.763616142213, 71, 25, 2.177482, 788.1636
4865, 743.101409687572, -151.580154060265, -226.740115362512, 72, 25, 2.621441, 791.5727
4866, 744.325452271886, -158.51226035635, -227.521328725205, 73, 25, 1.984145, 794.3
4867, 746.122761672908, -165.61816824815, -228.497845428571, 74, 25, 1.886574, 797.7091
4868, 745.306642751603, -172.178511725418, -228.693131286177, 75, 25, 1.781854, 798.3909
4869, 757.771992162984, -181.939773156683, -232.989769814853, 76, 25, 2.110357, 813.3909
4870, 763.151047255514, -190.190370879942, -235.138089079191, 77, 25, 1.838923, 820.8909
4871, 760.854025852488, -196.585881624962, -234.942803221585, 78, 25, 2.076432, 820.2091
4872, 759.134490552573, -203.124796033588, -234.942803221585, 79, 25, 2.101254, 820.2091
4873, 773.098027474055, -214.005547868526, -239.825334289213, 80, 25, 1.749764, 837.2545
4874, 778.136710573178, -222.625703733956, -241.973653553551, 81, 25, 2.137587, 844.7545
4875, 780.577894279317, -230.607938541619, -243.340776938263, 82, 25, 2.013449, 849.5273
4876, 778.564911992838, -237.315292742657, -243.340776938263, 83, 25, 1.75863, 849.5273
4877, 783.972736636032, -246.355100031819, -245.684399543275, 84, 25, 1.863059, 857.7091
4878, 781.824144205288, -253.09107972812, -245.684399543275, 85, 25, 1.647911, 857.7091
4879, 791.392740714117, -263.732375341945, -249.395128049931, 86, 25, 1.726347, 870.6636
4880, 789.712310254906, -270.743407090188, -249.590431390604, 87, 25, 1.570793, 871.3455
4881, 787.96977527404, -277.745030159622, -249.785734731277, 88, 25, 1.881881, 872.0273
4882, 786.165173412729, -284.73669449156, -249.98103807195, 89, 25, 2.070154, 872.7091
4883, 784.298492374235, -291.71782959362, -250.176323929557, 90, 25, 2.317298, 873.3909
4884, 771.384767632139, -294.494099614472, -246.856202104247, 91, 25, 2.780154, 861.8
4885, 768.214202244026, -300.881759118248, -246.660898763573, 92, 25, 2.736279, 861.1182
4886, 755.291918178812, -303.341373191523, -243.340776938263, 93, 25, 2.091579, 849.5273
4887, 752.654092199552, -309.828481342849, -243.340776938263, 94, 25, 2.486803, 849.5273
4888, 745.145252250921, -314.261822795753, -241.778350212878, 95, 25, 1.974198, 844.0727
4889, 742.413845114001, -320.661227469183, -241.778350212878, 96, 25, 2.167485, 844.0727
4890, 731.860670419951, -323.602688636328, -239.239441750261, 97, 25, 2.013831, 835.2091
4891, 714.170491499046, -323.154900525654, -234.356893199565, 98, 25, 2.559407, 818.1636
4892, 711.956538189811, -329.561891799191, -234.552196540238, 99, 25, 2.444837, 818.8455
4893, 709.685159801172, -335.954687973872, -234.747499880912, 100, 25, 2.570723, 819.5273
4894, 707.356436881932, -342.332774814067, -234.942803221585, 101, 25, 1.766674, 820.2091
4895, 688.575401554418, -340.586243984304, -229.669647989543, 102, 25, 2.440013, 801.8
4896, 687.368683253359, -347.381912622301, -230.255558011563, 103, 25, 2.130658, 803.8455
4897, 679.130269417437, -350.586123942862, -228.497845428571, 104, 25, 2.180578, 797.7091
4898, 675.510909301096, -356.111569712664, -228.302542087898, 105, 25, 1.704816, 797.0273
4899, 665.519317455231, -358.195146477892, -225.958919482887, 106, 25, 2.076175, 788.8455
4900, 661.840322486607, -363.593307273206, -225.763616142213, 107, 25, 2.40272, 788.1636
4901, 649.570547016964, -364.162960208773, -222.63878017451, 108, 25, 1.846785, 777.2545
4902, 646.413340935161, -369.738217933957, -222.63878017451, 109, 25, 1.461365, 777.2545
4903, 629.666730168384, -367.385154935873, -217.951534964487, 110, 25, 1.58992, 760.8909
4904, 626.482537856429, -372.789046122827, -217.951534964487, 111, 25, 1.660611, 760.8909
4905, 618.784120308875, -375.454422023525, -216.389125722169, 112, 25, 1.89421, 755.4363
4906, 610.530993696895, -377.671462962062, -214.631413139177, 113, 25, 1.70822, 749.3
4907, 602.285893457632, -379.774510620787, -212.873700556186, 114, 25, 1.281754, 743.1636
4908, 595.149230290881, -382.470178089255, -211.506577171474, 115, 25, 1.805287, 738.3909
4909, 592.383024667027, -387.934416134604, -211.701880512147, 116, 25, 0.9683815, 739.0727
4910, 589.023411820365, -393.016767406745, -211.701880512147, 117, 25, 0.1484044, 739.0727
4911, 578.056684380451, -392.928796733924, -208.967668708856, 118, 25, 1.370293, 729.5273
4912, 575.191709589468, -398.25957299055, -209.162972049529, 119, 25, 1.200667, 730.2091
4913, 561.600628658158, -396.040601811447, -205.452226059806, 120, 25, 0.7634709, 717.2545
4914, 557.641811708322, -400.476752982072, -205.256922719133, 121, 25, 1.030431, 716.5727
4915, 548.375301335693, -401.018089196854, -203.108603454795, 122, 25, 1.135591, 709.0727
4916, 544.904748812637, -405.721325172272, -203.108603454795, 123, 25, 1.484906, 709.0727
4917, 539.311551409779, -408.816068773888, -202.327407575169, 124, 25, 0.7146454, 706.3455
4918, 530.602547642755, -409.450190948448, -200.374391651504, 125, 25, 1.332144, 699.5273
4919, 520.381774000367, -408.754443228858, -197.83546570582, 126, 25, 1.091114, 690.6636
4920, 515.31500447785, -411.992760639486, -197.249555683801, 127, 25, 1.206298, 688.6182
4921, 511.75125238553, -416.411148195138, -197.249555683801, 128, 25, 1.282211, 688.6182
4922, 501.105761031737, -414.96569287171, -194.515326397443, 129, 25, 0.5696058, 679.0727
4923, 501.013683895923, -422.208439268956, -195.882449782155, 130, 25, 1.175972, 683.8455
4924, 497.858460247909, -426.928646346028, -196.077753122828, 131, 25, 1.434052, 684.5273
4925, 503.51884912078, -439.356584785396, -199.788481629485, 132, 25, 0.4310789, 697.4818
4926, 503.139570302415, -446.708415510836, -201.15558753113, 133, 25, 1.12032, 702.2545
4927, 504.609813348324, -455.837615374803, -203.303906795468, 134, 25, 1.113258, 709.7545
