Index,  Easting,  Northing,  Elevation,  X,  Y,  Deformation (mm),  Range (m)
12923, 387.520811573725, 14.7085892192785, -116.711377616859, 60, 6, -3.696823, 404.9818
12924, 387.633006476389, 11.3742819402401, -116.711377616859, 61, 6, -4.004715, 404.9818
12925, 384.452761928533, 7.97146040381178, -115.72891529064, 62, 6, -5.063514, 401.5727
12926, 390.382688554905, 4.735062778077, -117.497345718867, 63, 6, -4.446436, 407.7091
12927, 389.756085055139, 1.37420245095492, -117.300851494656, 64, 6, -4.624649, 407.0273
12928, 394.323670407359, -2.00204456600505, -118.676302269298, 65, 6, -4.130137, 411.8
12929, 402.778655052272, -5.51036392267008, -121.230709594369, 66, 6, -1.409185, 420.6636
12930, 390.314482740202, -8.69878762338547, -117.497345718867, 67, 6, -1.832611, 407.7091
12931, 390.225205345477, -12.0562621051717, -117.497345718867, 68, 6, -1.456284, 407.7091
12932, 390.107047582033, -15.4128443091393, -117.497345718867, 69, 6, -2.719185, 407.7091
12933, 401.698477009468, -19.3332430935066, -121.034215370158, 70, 6, -2.846203, 419.9818
12934, 430.850188258154, -24.4530572993283, -129.876385100967, 71, 6, -2.384914, 450.6636
12935, 429.972375130911, -28.1160670860975, -129.679890876756, 72, 6, -2.209822, 449.9818
12936, 438.178986067092, -32.4406550353347, -132.234289406992, 73, 6, -1.140228, 458.8454
12937, 434.630342466321, -35.9399970868356, -131.251827080772, 74, 6, -1.445229, 455.4363
12938, 433.654915095746, -39.618305913701, -131.055341651397, 75, 6, -1.694363, 454.7545
12939, 428.100840583637, -42.827553206608, -129.483396652545, 76, 6, -1.916588, 449.3
12940, 430.961884778145, -46.8617214445372, -130.465858978764, 77, 6, -2.225288, 452.7091
12941, 440.269295644496, -51.7098473776366, -133.413245957422, 78, 6, -2.665215, 462.9363
12942, 449.524496030678, -56.7215001722417, -136.360641730915, 79, 6, -2.470697, 473.1636
12943, 454.19610291045, -61.2849982927484, -137.932577934932, 80, 6, -2.035435, 478.6182
12944, 456.883333438437, -65.6544216048804, -138.915040261151, 81, 6, -1.635056, 482.0273
12945, 462.755907331118, -70.5666964579313, -140.879964913589, 82, 6, -1.668583, 488.8454
12946, 470.510991885151, -75.8967169025918, -143.434372238661, 83, 6, -2.065765, 497.7091
12947, 470.484302781709, -80.0511330166362, -143.630866462872, 84, 6, -2.186672, 498.3909
12948, 474.2769613334, -84.900976151608, -145.006317237513, 85, 6, -2.444412, 503.1636
12949, 474.170691600875, -89.0985146314718, -145.202811461724, 86, 6, -2.451912, 503.8455
12950, 472.105437262439, -92.9222372630618, -144.809823013302, 87, 6, -2.544117, 502.4818
12951, 481.520417403771, -99.0857010442744, -147.953695421335, 88, 6, -2.108582, 513.3909
12952, 480.650184661939, -103.224456949798, -147.953695421335, 89, 6, -1.852722, 513.3909
12953, 477.833020697667, -106.927855920069, -147.364230338374, 90, 6, -1.625523, 511.3455
12954, 477.531348329964, -111.182652302768, -147.560724562585, 91, 6, -1.709761, 512.0273
12955, 478.460912359005, -115.747182291038, -148.150189645546, 92, 6, -1.733772, 514.0727
12956, 477.447457487498, -119.859001340953, -148.150189645546, 93, 6, -1.762709, 514.0727
12957, 478.294234977939, -124.455188484829, -148.739672318179, 94, 6, -1.307844, 516.1182
12958, 477.836291271022, -128.735093983052, -148.93616654239, 95, 6, -1.635368, 516.8
12959, 476.711127141824, -132.841058929993, -148.93616654239, 96, 6, -1.8727, 516.8
12960, 476.805487389627, -137.298519891561, -149.329154990812, 97, 6, -2.29421, 518.1636
12961, 473.103390660523, -140.65108219327, -148.543178093968, 98, 6, -2.01185, 515.4363
12962, 471.251689255666, -144.524458553685, -148.346683869757, 99, 6, -1.379002, 514.7545
12963, 469.990936085095, -148.573193222773, -148.346683869757, 100, 6, -1.552942, 514.7545
12964, 466.212192209909, -151.802380237409, -147.560724562585, 101, 6, -0.923233, 512.0273
